"","melevel","lolevel","uplevel"
"1970-01-01",2.53056190157028,5.01826511909886,5.08591440608698
"1970-04-01",2.63694244582611,3.87725542780637,5.24480810760593
"1970-07-01",3.03404963926468,4.123162601525,5.43381511280674
"1970-10-01",3.32319874630015,4.66337499215261,5.79086249443701
"1971-01-01",3.41708211079577,4.85564543003575,5.67259760719024
"1971-04-01",3.72011654608011,4.72799108905222,6.46265739249116
"1971-07-01",2.55610696311321,4.48884683878967,5.87678795122317
"1971-10-01",2.58601673482266,4.46136926000196,5.14164706281269
"1972-01-01",1.89086757335259,3.94568437239968,4.67423348705458
"1972-04-01",2.65378222346265,4.10952179668063,7.27078774466194
"1972-07-01",2.13288916407072,3.80125925394999,6.3542267048526
"1972-10-01",2.31057555320785,3.75068277764534,7.14702190304974
"1973-01-01",3.02039193358288,3.82328269112326,6.89129451247003
"1973-04-01",2.49498507791438,3.99342541787798,6.66199352937754
"1973-07-01",1.62979442760231,3.35421793608912,5.98052238329057
"1973-10-01",3.01582849845201,3.95615599817799,6.90871046840327
"1974-01-01",2.87590596522792,3.93046689006115,6.71638649329556
"1974-04-01",3.23351948205914,3.70162382981973,6.55337800854906
"1974-07-01",3.67243805358996,4.10961630420734,7.10842639064085
"1974-10-01",2.15155411756066,3.62320852546977,6.42133845355313
"1975-01-01",1.98119356824261,3.35359675649712,5.92785586285141
"1975-04-01",1.56937596741074,4.04380564331608,6.17012645475999
"1975-07-01",2.98042618529467,3.57150793878854,6.51196902913535
"1975-10-01",3.05423605771768,3.72172986790134,6.22359396782054
"1976-01-01",3.28978270224878,4.54938146821139,5.08780190883291
"1976-04-01",2.81267987147191,4.19702829024637,5.97040269590553
"1976-07-01",2.37871696981013,4.07664705714039,5.20574662980488
"1976-10-01",1.71297127413985,4.37156688637498,5.2094537348879
"1977-01-01",2.26445203419511,4.83288006092145,4.43585992397825
"1977-04-01",3.40698341365658,4.85057181116726,5.06203325877579
"1977-07-01",3.49863917877616,6.10869129318091,4.81512889771218
"1977-10-01",2.97607226262735,6.12720132549569,4.82484209052183
"1978-01-01",2.7940738040155,6.00221982509717,5.12034160431046
"1978-04-01",2.96004295254949,5.79670372547798,5.117050241041
"1978-07-01",2.78769788563705,6.53868722220917,4.93460693089511
"1978-10-01",3.32294015726148,5.34192517054745,5.51166293558155
"1979-01-01",3.76626490807461,4.61820962132876,5.5107760222913
"1979-04-01",3.63245031834112,4.59404599526085,5.84398894161947
"1979-07-01",3.84571917478919,4.93311732054913,6.03477506659437
"1979-10-01",3.57837486784432,4.5801158759457,5.82784553943464
"1980-01-01",2.7887239566561,4.17758173610118,5.58945745437188
"1980-04-01",2.16623634863733,3.81980097445681,5.50920309572678
"1980-07-01",2.21298753732517,3.5370850928197,4.93274322079673
"1980-10-01",2.40262548124432,3.38219114247663,5.49846588896697
"1981-01-01",2.54272962220668,3.72263341242391,5.79023645508951
"1981-04-01",2.72095202860188,3.82247174669712,5.12465613792866
"1981-07-01",3.00853784769358,4.2281043798369,5.02529286197052
"1981-10-01",3.10420397095659,3.44237575310435,5.09292348404548
"1982-01-01",2.42509041468887,3.36603320204898,5.59847381503239
"1982-04-01",3.46331701603985,3.92662179571511,5.4438114703269
"1982-07-01",3.55947396810028,4.00997978845939,4.88270085558236
"1982-10-01",3.55282148608963,3.63299531414394,5.03066888086269
"1983-01-01",3.31476071512586,4.10166625250534,5.2596419130783
"1983-04-01",3.59392383976798,3.6380430555867,5.14906975757506
"1983-07-01",3.02550157204298,3.75083652950127,4.72332801724959
"1983-10-01",2.86408701192939,5.03485058384199,4.32269930941544
"1984-01-01",2.94085113792541,4.85093784011621,4.38296664115122
"1984-04-01",3.24701665202831,5.17131645671233,5.52812546065421
"1984-07-01",2.780892051704,5.18357939176166,5.38179394769257
"1984-10-01",3.0680731713831,5.37948990181022,5.3254223468303
"1985-01-01",2.55761977888409,8.2039141640659,4.76758501359372
"1985-04-01",2.54927857184223,8.00838652038169,4.42685745709391
"1985-07-01",1.41820812874964,7.4740787756239,4.35312010520918
"1985-10-01",1.21197619677179,7.78371057740589,4.00648569181126
"1986-01-01",0.865262810416681,7.45767194983294,3.75894567740568
"1986-04-01",0.640645918438075,7.4446048995197,3.84146736382114
"1986-07-01",1.42858896785097,7.10174085740703,4.22744265125966
"1986-10-01",1.563449756284,6.37718805162014,4.36227098969248
"1987-01-01",1.73461056595646,6.95553989168986,3.9633989855523
"1987-04-01",2.46605749574007,6.86345850906612,4.05345197836247
"1987-07-01",2.16483837327248,6.75168776948215,4.02344244438126
"1987-10-01",3.55800054518702,4.57324623172798,5.22840106862646
"1988-01-01",3.25126049742215,4.62816407232089,4.78933037259444
"1988-04-01",3.38122826680647,4.63810272160465,4.54431043315712
"1988-07-01",3.69615406322146,5.14043999146361,4.53827884246872
"1988-10-01",3.62249764541095,4.83536210565397,4.6095340743817
"1989-01-01",3.44098216452325,4.67387119597761,4.66884383450537
"1989-04-01",4.0396659636702,4.37111736578638,5.0672058022119
"1989-07-01",2.83644542247604,4.2574988760702,5.28042023134199
"1989-10-01",3.45760358459509,4.49939206383064,5.0299715011049
"1990-01-01",3.11255318299323,3.96894143552555,4.73516557117594
"1990-04-01",3.26038338609324,3.87093728437603,4.75263494965843
"1990-07-01",3.1799429882449,3.86647560491389,4.65424501970309
"1990-10-01",2.35153358262785,3.72590933523381,4.09012653081279
"1991-01-01",2.57598377153828,3.61483163985606,4.30966704222021
"1991-04-01",2.42237584094431,3.56896153497797,3.54750936021143
"1991-07-01",2.26885408028272,3.50211541967352,4.18236566223629
"1991-10-01",2.53932971089941,3.55907757520008,4.15308095906374
"1992-01-01",2.21943743592444,3.25540051215873,3.89198434284101
"1992-04-01",2.87244208689584,3.54680883257115,3.50334428185073
"1992-07-01",2.56643729200577,3.64193944318093,3.39872017855598
"1992-10-01",2.83494498490703,3.71364307590365,3.63759920558424
"1993-01-01",2.3236963512745,3.76821873655423,3.45979178475342
"1993-04-01",1.97242017050212,3.73024118799156,3.3386148454184
"1993-07-01",2.84283637676971,3.95956716595063,3.58855416972559
"1993-10-01",2.87507411996392,4.56359195699386,3.68450618701166
"1994-01-01",2.78916254645588,4.23094367970259,3.68769704209893
"1994-04-01",2.28739931334103,4.3950007837694,3.59076327600477
"1994-07-01",2.44033152103342,4.21265767905738,3.65027687985635
"1994-10-01",2.90213350873956,4.17597356478483,3.68734225678075
"1995-01-01",2.79347097276625,4.00871309439733,3.98383909290698
"1995-04-01",2.70743543858634,3.8280589244914,4.13977906049603
"1995-07-01",2.60113371285972,3.95005547356172,4.10948834731427
"1995-10-01",2.89955922916709,4.4090678456714,4.28840482649844
"1996-01-01",3.01016916205357,4.42072383408933,4.58351608844666
"1996-04-01",2.6059554937822,4.95231808540675,4.28688859039061
"1996-07-01",2.56262190931353,4.33999641142405,4.24189077660941
"1996-10-01",2.84963387993894,4.15193120727696,4.3044925406372
"1997-01-01",2.99939205938556,4.56223149243454,4.03088756486392
"1997-04-01",2.66972745817213,4.71693976619487,3.91802608771243
"1997-07-01",2.20920527832533,4.18573427388123,3.69088969568159
"1997-10-01",2.53704491203447,3.81559540310809,3.60964425578996
"1998-01-01",2.43213388108069,3.67498143194362,3.9212005376052
"1998-04-01",2.31061333753618,3.78757129357914,4.00331625421614
"1998-07-01",2.17970242181567,3.56690397536421,3.77585604539587
"1998-10-01",2.09117004966237,4.00638285958336,3.95933243117989
"1999-01-01",2.41326087791478,3.77973917486165,3.84051297129378
"1999-04-01",2.8055453429544,3.99679473661921,4.00674306646214
"1999-07-01",2.41887593030999,4.02576343770879,3.8435412080847
"1999-10-01",2.15186037042141,4.06490234355013,3.9007308140805
"2000-01-01",1.67496787211982,3.83807120450107,3.62953110765603
"2000-04-01",2.16507315666234,4.09264087903047,3.65932893701166
"2000-07-01",2.43217276500777,4.53565200500504,3.62226491365167
"2000-10-01",2.46408545641771,4.38769540115889,4.02819966134551
"2001-01-01",1.8216312892488,4.63243626545231,3.943037650271
"2001-04-01",2.10858309549368,4.49725432224775,4.1775250819227
"2001-07-01",1.95841660000929,4.87007408692783,4.07187392065724
"2001-10-01",2.4620821572572,4.762602948615,3.96055769731816
"2002-01-01",2.58444041905437,4.79560107518178,3.58937880514032
"2002-04-01",2.43975302305097,5.09985726044251,3.65654211303764
"2002-07-01",2.05437530692066,4.58475107554022,3.5763262514709
"2002-10-01",2.14184845677295,4.0820427098804,3.30612478530469
"2003-01-01",2.55010129958806,4.18984995720998,3.43669701869168
"2003-04-01",2.26343794711179,4.16533117672054,3.33128529079374
"2003-07-01",2.40764360353287,3.85512021840174,3.46654706572496
"2003-10-01",2.50704165427413,4.10014376465164,3.54980897625446
"2004-01-01",2.32471104268078,3.91152384169242,3.75692263421155
"2004-04-01",2.1303325429184,3.99255349643078,3.52618661814208
"2004-07-01",2.00696242254709,4.06358334570943,3.5795344244349
"2004-10-01",2.60787037679953,3.88939098741053,4.0607614930012
"2005-01-01",2.67861905160915,3.51722035019153,4.05072188789909
"2005-04-01",1.84921984681893,3.7296647007451,3.89833036493941
"2005-07-01",2.38009483375361,4.36879154513267,4.07195869565736
"2005-10-01",2.20868995617838,5.18309678068639,3.95380207355143
"2006-01-01",2.79238290016818,5.7505151931483,3.88436938746358
"2006-04-01",2.89259940404794,5.74519002531543,3.78519729580469
"2006-07-01",3.02481000326125,5.80003427847976,4.11649560050796
"2006-10-01",2.64344523110005,5.34056938158138,4.60317889810569
"2007-01-01",3.43545293734755,5.16956861731646,4.52885251062175
"2007-04-01",2.91161442579798,5.76164284995739,4.49505457418372
"2007-07-01",2.9166165478905,5.54735144218649,4.50761097292284
"2007-10-01",3.13813775199986,6.42977358233114,4.91613946462045
"2008-01-01",3.06723333402513,6.51531181299725,4.78999925306739
"2008-04-01",3.20974392211464,6.2936614912904,4.60999899343881
"2008-07-01",3.72616816512986,5.93827115305489,5.11861024891412
"2008-10-01",3.97165010311547,5.10458121159354,6.00246505421438
"2009-01-01",3.95606834508004,4.89078895783902,5.80601259414883
"2009-04-01",2.99044272968855,4.76583951354282,4.39064489276657
"2009-07-01",2.8583842949748,4.90942740551632,4.25425991546277
"2009-10-01",2.80432655617838,5.12667918395558,4.79642212625445
"2010-01-01",2.77561203623778,4.87566532871052,5.16814571652457
"2010-04-01",3.17157745725777,5.04375162728167,5.06601165019716
"2010-07-01",2.55514629694812,4.64255633728013,4.64605848743249
"2010-10-01",2.05258736787933,4.86223190909153,3.66801321759528
"2011-01-01",2.23175888747839,4.55919703501229,4.05242592297795
"2011-04-01",2.39787546520509,4.72830518427497,4.54421104288312
"2011-07-01",2.36940377403724,4.91729160766859,4.34142502962488
"2011-10-01",2.12864594253456,5.11878602046263,3.87947794053806
"2012-01-01",2.06143122721425,4.85142352517761,3.09340168317634
"2012-04-01",2.08181565728218,5.50551171487419,3.35997663778368
"2012-07-01",2.07562841649545,4.56426109491209,3.87698656877454
"2012-10-01",3.52987779772607,5.12991214471499,4.20368302950667
"2013-01-01",3.0104403258315,4.86885580067303,3.83258879278943
"2013-04-01",3.71034492203843,5.08706587954933,4.36130738667487
"2013-07-01",3.20477796687002,4.59462416088284,4.73105910904374
"2013-10-01",3.27804624605337,4.6977950424206,4.9014569319016
"2014-01-01",2.62756050583926,4.52745537237839,4.07382376235755
